APR_MDC_key,intake_date,intake_date
09,2015-12-07,1
09,2015-12-29,1
09,2016-01-01,1
09,2016-01-03,1
09,2016-01-09,1
09,2016-01-23,1
09,2016-01-24,1
09,2016-01-30,1
09,2016-02-06,1
09,2016-02-07,1
09,2016-02-13,1
09,2016-02-21,1
09,2016-03-13,1
09,2016-03-26,1
09,2016-03-27,1
09,2016-04-02,1
09,2016-04-09,1
09,2016-04-16,1
09,2016-04-23,1
09,2016-04-30,1
09,2016-05-05,1
09,2016-05-14,1
09,2016-06-11,1
09,2016-06-19,1
09,2016-07-02,1
09,2016-07-03,1
09,2016-07-21,1
09,2016-07-23,1
09,2016-07-24,1
09,2016-07-30,1
09,2016-08-06,1
09,2016-08-07,1
09,2016-08-15,1
09,2016-08-27,1
09,2016-09-10,1
09,2016-09-11,1
09,2016-09-17,1
09,2016-09-25,1
09,2016-10-09,1
09,2016-10-15,1
09,2016-10-29,1
09,2016-11-13,1
09,2016-11-25,1
09,2016-11-26,1
09,2016-12-04,1
09,2016-12-10,1
09,2016-12-11,1
09,2016-12-17,1
09,2016-12-31,1
09,2017-01-07,1
09,2017-02-04,1
09,2017-02-05,1
09,2017-02-12,1
09,2017-02-18,1
09,2017-02-19,1
09,2017-02-25,1
09,2017-03-11,1
09,2017-03-12,1
09,2017-04-01,1
09,2017-04-17,1
09,2017-04-22,1
09,2017-04-29,1
09,2017-04-30,1
09,2017-05-01,1
09,2017-05-06,1
09,2017-05-07,1
09,2017-05-20,1
09,2017-05-21,1
09,2017-05-27,1
09,2017-06-05,1
09,2017-06-11,1
09,2017-07-16,1
09,2017-07-21,1
09,2017-07-28,1
09,2017-08-12,1
09,2017-08-15,1
09,2017-09-03,1
09,2017-09-09,1
09,2017-10-14,1
09,2017-10-15,1
09,2017-11-01,1
09,2017-11-04,1
09,2017-11-26,1
09,2017-12-03,1
09,2017-12-25,1
09,2018-01-07,1
09,2018-01-13,1
09,2018-01-27,1
09,2018-02-03,1
09,2018-02-10,1
09,2018-02-11,1
09,2018-02-18,1
09,2018-02-24,1
09,2018-02-25,1
09,2018-03-04,1
09,2018-03-24,1
09,2018-03-31,1
09,2018-04-01,1
09,2018-04-02,1
09,2018-04-07,1
09,2018-04-14,1
09,2018-04-15,1
09,2018-04-21,1
09,2018-05-05,1
09,2018-05-12,1
09,2018-05-26,1
09,2018-06-02,1
09,2018-06-03,1
09,2018-06-09,1
09,2018-06-10,1
09,2018-06-16,1
09,2018-06-17,1
09,2018-06-24,1
09,2018-07-01,1
09,2018-07-07,1
09,2018-07-15,1
09,2018-07-21,1
09,2018-07-28,1
09,2018-08-04,1
09,2018-08-05,1
09,2018-08-12,1
09,2018-09-01,1
09,2018-09-08,1
09,2018-09-09,1
09,2018-09-15,1
09,2018-09-29,1
09,2018-09-30,1
09,2018-10-06,1
09,2018-10-07,1
09,2018-10-13,1
09,2018-11-03,1
09,2018-11-18,1
09,2018-11-25,1
09,2018-12-01,1
09,2018-12-09,1
09,2018-12-15,1
09,2018-12-16,1
09,2018-12-23,1
09,2018-12-25,1
09,2018-12-28,1
09,2018-12-31,1
09,2019-01-06,1
09,2019-01-13,1
09,2019-02-03,1
09,2019-03-30,1
09,2019-04-13,1
09,2019-04-14,1
09,2019-04-21,1
09,2019-05-04,1
09,2019-05-30,1
09,2019-06-01,1
09,2019-06-02,1
09,2019-06-15,1
09,2019-07-07,1
09,2019-08-24,1
09,2019-09-01,1
09,2019-09-14,1
09,2019-09-15,1
09,2019-09-28,1
09,2019-10-05,1
09,2019-10-06,1
09,2019-10-13,1
09,2019-10-19,1
09,2019-10-26,1
09,2019-10-27,1
09,2019-11-02,1
09,2019-11-10,1
09,2019-11-11,1
09,2019-11-17,1
09,2019-11-23,1
09,2019-11-24,1
09,2019-11-30,1
09,2019-12-07,1
09,2019-12-08,1
09,2019-12-21,1
09,2019-12-22,1
09,2019-12-25,1
09,2019-12-31,1
09,2020-01-01,1
09,2020-01-26,1
09,2020-02-01,1
09,2020-02-08,1
09,2020-02-22,1
09,2020-02-29,1
09,2020-03-01,1
09,2020-03-07,1
09,2020-03-18,1
09,2020-03-19,1
09,2020-03-28,1
09,2020-04-02,1
09,2020-04-05,1
09,2020-04-08,1
09,2020-04-12,1
09,2020-04-16,1
09,2020-04-18,1
09,2020-04-25,1
09,2020-05-03,1
09,2020-05-09,1
09,2020-05-17,1
09,2020-05-23,1
09,2020-05-30,1
09,2020-06-14,1
09,2020-06-28,1
09,2020-07-04,1
09,2020-07-12,1
09,2020-07-18,1
09,2020-07-21,1
09,2020-07-26,1
09,2020-08-02,1
09,2020-08-09,1
09,2020-08-22,1
09,2020-08-29,1
09,2020-09-05,1
09,2020-09-13,1
09,2020-09-19,1
09,2020-09-26,1
09,2020-10-25,1
09,2020-10-31,1
09,2020-11-07,1
09,2020-11-08,1
09,2020-11-11,1
09,2020-11-12,1
09,2020-11-14,1
09,2020-11-15,1
09,2020-11-29,1
09,2020-12-06,1
09,2020-12-20,1
09,2020-12-25,1
09,2021-01-03,1
09,2021-01-23,1
09,2021-01-31,1
09,2021-02-06,1
09,2021-02-27,1
09,2021-03-07,1
09,2021-03-20,1
09,2021-04-03,1
09,2021-04-10,1
09,2021-05-01,1
09,2021-05-13,1
09,2021-05-23,1
09,2021-06-12,1
09,2021-06-19,1
09,2021-06-20,1
09,2021-06-26,1
09,2021-06-27,1
09,2021-07-04,1
09,2021-07-10,1
09,2021-07-24,1
09,2021-08-21,1
09,2021-08-29,1
09,2021-09-12,1
09,2021-09-19,1
09,2021-09-26,1
09,2021-10-02,1
09,2021-10-10,1
09,2021-10-30,1
09,2021-11-12,1
09,2021-11-14,1
09,2021-12-12,1
09,2021-12-19,1
09,2021-12-31,1
10,2019-09-09,17
10,2020-03-02,17
10,2019-01-16,16
10,2016-03-07,15
10,2017-10-11,15
10,2018-12-05,15
10,2019-01-25,15
10,2019-04-10,15
10,2021-06-24,15
10,2021-08-16,15
10,2021-10-05,15
10,2016-02-11,14
10,2017-01-05,14
10,2017-01-19,14
10,2017-01-26,14
10,2017-02-02,14
10,2017-03-16,14
10,2017-06-08,14
10,2017-11-22,14
10,2018-03-05,14
10,2018-05-02,14
10,2018-09-19,14
10,2018-11-22,14
10,2018-12-06,14
10,2019-02-15,14
10,2019-12-18,14
10,2021-02-17,14
10,2021-03-15,14
10,2021-03-19,14
10,2021-03-22,14
10,2021-06-21,14
10,2021-08-02,14
10,2021-08-04,14
10,2021-08-30,14
10,2021-11-17,14
10,2016-06-29,13
10,2016-11-28,13
10,2016-12-16,13
10,2017-05-31,13
10,2017-06-28,13
10,2017-07-18,13
10,2017-10-25,13
10,2017-11-29,13
10,2018-10-08,13
10,2018-10-10,13
10,2018-10-24,13
10,2018-11-07,13
10,2018-11-21,13
10,2019-02-06,13
10,2019-06-17,13
10,2019-07-10,13
10,2019-09-11,13
10,2020-02-19,13
10,2020-05-22,13
10,2021-01-08,13
10,2021-01-21,13
10,2016-01-28,12
10,2016-02-12,12
10,2016-04-11,12
10,2016-06-16,12
10,2016-06-30,12
10,2016-07-08,12
10,2016-07-15,12
10,2016-08-25,12
10,2016-10-05,12
10,2016-10-27,12
10,2016-12-29,12
10,2017-02-13,12
10,2017-03-06,12
10,2017-04-06,12
10,2017-08-31,12
10,2018-01-03,12
10,2018-05-17,12
10,2018-06-21,12
10,2018-09-12,12
10,2018-11-05,12
10,2018-11-06,12
10,2018-11-23,12
10,2018-12-11,12
10,2018-12-13,12
10,2019-01-14,12
10,2019-03-25,12
10,2019-04-01,12
10,2019-04-08,12
10,2019-04-24,12
10,2019-05-23,12
10,2019-06-19,12
10,2019-06-28,12
10,2019-10-03,12
10,2019-11-25,12
10,2019-12-09,12
10,2020-03-09,12
10,2020-06-10,12
10,2020-07-29,12
10,2020-08-03,12
10,2020-08-19,12
10,2020-08-26,12
10,2020-12-21,12
10,2021-01-11,12
10,2021-05-10,12
10,2021-06-16,12
10,2016-01-15,11
10,2016-01-19,11
10,2016-01-20,11
10,2016-02-25,11
10,2016-02-29,11
10,2016-03-21,11
10,2016-04-13,11
10,2016-04-28,11
10,2016-06-15,11
10,2016-07-07,11
10,2016-08-05,11
10,2016-09-07,11
10,2016-10-19,11
10,2016-10-20,11
10,2016-11-10,11
10,2016-11-23,11
10,2017-03-09,11
10,2017-03-17,11
10,2017-03-30,11
10,2017-04-19,11
10,2017-06-01,11
10,2017-06-02,11
10,2017-06-22,11
10,2017-07-06,11
10,2017-08-23,11
10,2017-10-04,11
10,2017-10-27,11
10,2017-11-16,11
10,2017-12-04,11
10,2017-12-14,11
10,2017-12-20,11
10,2017-12-27,11
10,2018-01-04,11
10,2018-01-10,11
10,2018-03-28,11
10,2018-04-13,11
10,2018-04-20,11
10,2018-05-28,11
10,2018-06-25,11
10,2018-06-29,11
10,2018-07-12,11
10,2018-08-31,11
10,2018-09-28,11
10,2018-10-01,11
10,2018-10-04,11
10,2018-10-25,11
10,2018-11-12,11
10,2018-11-16,11
10,2018-12-04,11
10,2018-12-14,11
10,2018-12-19,11
10,2018-12-28,11
10,2019-01-02,11
10,2019-01-09,11
10,2019-01-18,11
10,2019-01-21,11
10,2019-01-28,11
10,2019-02-27,11
10,2019-03-13,11
10,2019-04-25,11
10,2019-05-20,11
10,2019-05-27,11
10,2019-08-13,11
10,2019-09-25,11
10,2019-10-11,11
10,2019-10-31,11
10,2019-11-06,11
10,2019-11-13,11
10,2020-01-15,11
10,2020-02-17,11
10,2020-03-12,11
10,2020-06-05,11
10,2020-07-27,11
10,2020-08-17,11
10,2020-09-08,11
10,2020-11-05,11
10,2020-11-18,11
10,2021-03-01,11
10,2021-05-03,11
10,2021-05-26,11
10,2021-06-07,11
10,2021-07-07,11
10,2021-07-26,11
10,2021-08-06,11
10,2021-08-09,11
10,2021-09-20,11
10,2021-09-27,11
10,2021-10-22,11
10,2021-11-08,11
10,2016-01-07,10
10,2016-01-29,10
10,2016-03-09,10
10,2016-04-06,10
10,2016-04-22,10
10,2016-04-29,10
10,2016-05-12,10
10,2016-05-19,10
10,2016-05-26,10
10,2016-08-26,10
10,2016-09-08,10
10,2016-09-19,10
10,2016-09-21,10
10,2016-10-13,10
10,2016-11-17,10
10,2016-11-18,10
10,2016-12-08,10
10,2016-12-19,10
10,2016-12-22,10
10,2017-01-12,10
10,2017-02-23,10
10,2017-03-07,10
10,2017-03-08,10
10,2017-03-10,10
10,2017-03-23,10
10,2017-03-27,10
10,2017-04-18,10
10,2017-04-27,10
10,2017-06-16,10
10,2017-08-01,10
10,2017-08-02,10
10,2017-08-03,10
10,2017-10-05,10
10,2017-11-02,10
10,2018-01-17,10
10,2018-02-16,10
10,2018-02-21,10
10,2018-02-23,10
10,2018-03-23,10
10,2018-04-18,10
10,2018-05-16,10
10,2018-05-25,10
10,2018-06-12,10
10,2018-06-13,10
10,2018-07-13,10
10,2018-08-07,10
10,2018-08-08,10
10,2018-08-16,10
10,2018-08-17,10
10,2018-08-24,10
10,2018-09-17,10
10,2018-10-05,10
10,2018-10-17,10
10,2018-10-19,10
10,2018-10-22,10
10,2018-10-29,10
10,2018-10-31,10
10,2018-11-20,10
10,2018-11-26,10
10,2018-11-30,10
10,2018-12-17,10
10,2018-12-21,10
10,2019-01-04,10
10,2019-01-07,10
10,2019-01-17,10
10,2019-01-30,10
10,2019-02-13,10
10,2019-02-22,10
10,2019-03-12,10
10,2019-03-20,10
10,2019-04-15,10
10,2019-04-26,10
10,2019-04-29,10
10,2019-05-07,10
10,2019-05-29,10
10,2019-05-31,10
10,2019-06-05,10
10,2019-06-06,10
10,2019-06-12,10
10,2019-07-01,10
10,2019-07-12,10
10,2019-07-26,10
10,2019-07-29,10
10,2019-08-08,10
10,2019-08-30,10
10,2019-09-06,10
10,2019-10-23,10
10,2019-10-28,10
10,2019-10-30,10
10,2019-11-04,10
10,2019-12-04,10
10,2019-12-05,10
10,2019-12-06,10
10,2020-01-10,10
10,2020-01-22,10
10,2020-02-03,10
10,2020-02-05,10
10,2020-02-06,10
10,2020-02-13,10
10,2020-05-19,10
10,2020-06-08,10
10,2020-06-22,10
10,2020-06-24,10
10,2020-08-10,10
10,2020-09-14,10
10,2020-11-16,10
10,2020-11-23,10
10,2020-11-25,10
10,2020-12-10,10
10,2020-12-24,10
10,2021-01-04,10
10,2021-01-26,10
10,2021-02-22,10
10,2021-02-24,10
10,2021-03-24,10
10,2021-04-19,10
10,2021-05-25,10
10,2021-05-27,10
10,2021-06-09,10
10,2021-06-14,10
10,2021-08-18,10
10,2021-08-27,10
10,2021-10-18,10
10,2021-11-24,10
10,2021-12-22,10
10,2016-01-14,9
10,2016-01-25,9
10,2016-02-04,9
10,2016-02-10,9
10,2016-02-24,9
10,2016-02-26,9
10,2016-03-17,9
10,2016-04-04,9
10,2016-04-07,9
10,2016-04-15,9
10,2016-05-20,9
10,2016-07-01,9
10,2016-07-14,9
10,2016-08-04,9
10,2016-09-09,9
10,2016-09-27,9
10,2016-10-06,9
10,2016-10-07,9
10,2016-11-04,9
10,2016-11-16,9
10,2016-12-15,9
10,2016-12-28,9
10,2016-12-30,9
10,2017-01-09,9
10,2017-01-11,9
10,2017-01-25,9
10,2017-01-27,9
10,2017-02-17,9
10,2017-04-12,9
10,2017-05-03,9
10,2017-05-11,9
10,2017-05-12,9
10,2017-05-17,9
10,2017-05-30,9
10,2017-07-13,9
10,2017-08-10,9
10,2017-08-16,9
10,2017-08-17,9
10,2017-09-07,9
10,2017-09-20,9
10,2017-09-21,9
10,2017-09-28,9
10,2017-11-03,9
10,2017-11-08,9
10,2017-12-18,9
10,2017-12-21,9
10,2018-01-30,9
10,2018-02-02,9
10,2018-02-14,9
10,2018-02-27,9
10,2018-04-05,9
10,2018-04-27,9
10,2018-05-07,9
10,2018-05-11,9
10,2018-05-15,9
10,2018-05-23,9
10,2018-06-08,9
10,2018-06-20,9
10,2018-07-04,9
10,2018-07-23,9
10,2018-07-30,9
10,2018-08-09,9
10,2018-08-10,9
10,2018-08-20,9
10,2018-08-21,9
10,2018-08-29,9
10,2018-09-07,9
10,2018-09-27,9
10,2018-10-12,9
10,2018-11-02,9
10,2018-12-07,9
10,2019-01-10,9
10,2019-01-11,9
10,2019-02-04,9
10,2019-02-21,9
10,2019-02-26,9
10,2019-03-08,9
10,2019-03-19,9
10,2019-03-27,9
10,2019-04-05,9
10,2019-04-30,9
10,2019-05-08,9
10,2019-06-20,9
10,2019-06-27,9
10,2019-07-19,9
10,2019-07-24,9
10,2019-07-31,9
10,2019-08-01,9
10,2019-09-05,9
10,2019-09-23,9
10,2019-10-07,9
10,2019-10-08,9
10,2019-10-14,9
10,2019-10-16,9
10,2019-10-17,9
10,2019-11-27,9
10,2019-12-03,9
10,2019-12-20,9
10,2020-01-03,9
10,2020-01-06,9
10,2020-01-07,9
10,2020-01-09,9
10,2020-01-28,9
10,2020-02-04,9
10,2020-02-10,9
10,2020-02-28,9
10,2020-03-04,9
10,2020-03-05,9
10,2020-04-21,9
10,2020-05-14,9
10,2020-06-09,9
10,2020-06-17,9
10,2020-07-02,9
10,2020-07-07,9
10,2020-07-13,9
10,2020-07-20,9
10,2020-08-31,9
10,2020-09-07,9
10,2020-09-22,9
10,2020-11-12,9
10,2020-11-27,9
10,2020-12-14,9
10,2021-01-13,9
10,2021-02-08,9
10,2021-02-25,9
10,2021-03-04,9
10,2021-04-23,9
10,2021-04-26,9
10,2021-04-30,9
10,2021-05-05,9
10,2021-05-06,9
10,2021-05-07,9
10,2021-05-12,9
10,2021-05-17,9
10,2021-05-31,9
10,2021-06-18,9
10,2021-06-29,9
10,2021-06-30,9
10,2021-07-09,9
10,2021-08-25,9
10,2021-09-08,9
10,2021-10-11,9
10,2021-10-12,9
10,2021-11-04,9
10,2021-11-09,9
10,2021-11-15,9
10,2021-12-01,9
10,2021-12-17,9
10,2016-01-27,8
10,2016-02-01,8
10,2016-02-15,8
10,2016-03-02,8
10,2016-03-03,8
10,2016-03-14,8
10,2016-03-25,8
10,2016-03-31,8
10,2016-04-08,8
10,2016-04-18,8
10,2016-04-19,8
10,2016-04-20,8
10,2016-05-11,8
10,2016-05-18,8
10,2016-06-03,8
10,2016-06-10,8
10,2016-06-23,8
10,2016-07-04,8
10,2016-07-05,8
10,2016-07-12,8
10,2016-07-29,8
10,2016-08-01,8
10,2016-08-10,8
10,2016-08-18,8
10,2016-09-05,8
10,2016-09-06,8
10,2016-10-12,8
10,2016-11-14,8
10,2016-11-15,8
10,2016-11-21,8
10,2016-11-24,8
10,2016-12-02,8
10,2016-12-09,8
10,2017-01-13,8
10,2017-01-23,8
10,2017-02-08,8
10,2017-02-16,8
10,2017-02-24,8
10,2017-03-02,8
10,2017-03-20,8
10,2017-03-22,8
10,2017-03-29,8
10,2017-04-05,8
10,2017-04-10,8
10,2017-04-11,8
10,2017-04-21,8
10,2017-04-25,8
10,2017-05-09,8
10,2017-05-18,8
10,2017-05-24,8
10,2017-06-07,8
10,2017-06-14,8
10,2017-06-29,8
10,2017-06-30,8
10,2017-07-14,8
10,2017-07-24,8
10,2017-08-21,8
10,2017-08-24,8
10,2017-08-28,8
10,2017-08-29,8
10,2017-09-06,8
10,2017-09-13,8
10,2017-09-14,8
10,2017-09-18,8
10,2017-09-22,8
10,2017-09-25,8
10,2017-09-27,8
10,2017-10-02,8
10,2017-10-09,8
10,2017-10-12,8
10,2017-10-31,8
10,2017-11-09,8
10,2017-11-30,8
10,2017-12-13,8
10,2018-01-09,8
10,2018-01-12,8
10,2018-02-01,8
10,2018-02-08,8
10,2018-02-22,8
10,2018-03-01,8
10,2018-03-06,8
10,2018-03-09,8
10,2018-03-13,8
10,2018-03-14,8
10,2018-03-16,8
10,2018-03-19,8
10,2018-03-26,8
10,2018-04-04,8
10,2018-04-10,8
10,2018-04-23,8
10,2018-04-25,8
10,2018-05-03,8
10,2018-05-08,8
10,2018-05-22,8
10,2018-06-01,8
10,2018-06-15,8
10,2018-06-22,8
10,2018-07-05,8
10,2018-07-25,8
10,2018-08-06,8
10,2018-08-13,8
10,2018-09-05,8
10,2018-09-10,8
10,2018-09-14,8
10,2018-09-20,8
10,2018-09-21,8
10,2018-09-26,8
10,2018-11-14,8
10,2018-11-15,8
10,2018-12-03,8
10,2018-12-10,8
10,2018-12-20,8
10,2019-01-23,8
10,2019-01-31,8
10,2019-02-07,8
10,2019-02-19,8
10,2019-02-25,8
10,2019-03-01,8
10,2019-03-28,8
10,2019-04-03,8
10,2019-04-09,8
10,2019-04-19,8
10,2019-05-03,8
10,2019-05-06,8
10,2019-05-21,8
10,2019-05-22,8
10,2019-06-07,8
10,2019-06-18,8
10,2019-06-24,8
10,2019-07-03,8
10,2019-07-15,8
10,2019-07-16,8
10,2019-07-17,8
10,2019-08-16,8
10,2019-08-21,8
10,2019-08-22,8
10,2019-09-19,8
10,2019-09-20,8
10,2019-10-21,8
10,2019-11-08,8
10,2019-11-15,8
10,2019-11-22,8
10,2019-12-13,8
10,2019-12-17,8
10,2019-12-26,8
10,2020-01-02,8
10,2020-01-08,8
10,2020-01-14,8
10,2020-01-16,8
10,2020-01-31,8
10,2020-02-11,8
10,2020-02-20,8
10,2020-03-11,8
10,2020-04-15,8
10,2020-05-05,8
10,2020-05-07,8
10,2020-05-08,8
10,2020-05-13,8
10,2020-05-20,8
10,2020-05-25,8
10,2020-06-03,8
10,2020-06-04,8
10,2020-06-15,8
10,2020-06-16,8
10,2020-06-26,8
10,2020-06-29,8
10,2020-07-08,8
10,2020-07-24,8
10,2020-08-12,8
10,2020-08-20,8
10,2020-09-04,8
10,2020-09-09,8
10,2020-09-16,8
10,2020-09-17,8
10,2020-09-23,8
10,2020-09-30,8
10,2020-10-28,8
10,2020-11-02,8
10,2020-11-10,8
10,2020-11-26,8
10,2020-12-07,8
10,2020-12-09,8
10,2021-01-12,8
10,2021-01-15,8
10,2021-02-10,8
10,2021-02-15,8
10,2021-02-19,8
10,2021-02-23,8
10,2021-03-16,8
10,2021-03-18,8
10,2021-04-07,8
10,2021-04-13,8
10,2021-04-14,8
10,2021-04-21,8
10,2021-05-19,8
10,2021-06-01,8
10,2021-06-02,8
10,2021-06-03,8
10,2021-06-04,8
10,2021-06-15,8
10,2021-06-25,8
10,2021-07-08,8
10,2021-07-19,8
10,2021-08-03,8
10,2021-08-12,8
10,2021-08-20,8
10,2021-08-23,8
10,2021-09-13,8
10,2021-09-16,8
10,2021-09-24,8
10,2021-12-13,8
10,2021-12-29,8
10,2016-01-13,7
10,2016-02-02,7
10,2016-02-17,7
10,2016-03-10,7
10,2016-03-11,7
10,2016-05-02,7
10,2016-05-04,7
10,2016-05-06,7
10,2016-05-09,7
10,2016-05-10,7
10,2016-05-13,7
10,2016-05-23,7
10,2016-05-30,7
10,2016-06-01,7
10,2016-06-09,7
10,2016-06-13,7
10,2016-06-17,7
10,2016-06-24,7
10,2016-06-27,7
10,2016-07-06,7
10,2016-07-20,7
10,2016-07-22,7
10,2016-08-08,7
10,2016-08-16,7
10,2016-08-17,7
10,2016-08-19,7
10,2016-08-31,7
10,2016-09-14,7
10,2016-09-15,7
10,2016-09-30,7
10,2016-10-03,7
10,2016-10-10,7
10,2016-10-11,7
10,2016-10-21,7
10,2016-10-26,7
10,2016-11-02,7
10,2016-11-07,7
10,2016-12-01,7
10,2016-12-05,7
10,2016-12-06,7
10,2016-12-14,7
10,2017-01-16,7
10,2017-01-20,7
10,2017-02-15,7
10,2017-02-22,7
10,2017-02-27,7
10,2017-03-03,7
10,2017-03-15,7
10,2017-03-24,7
10,2017-03-28,7
10,2017-03-31,7
10,2017-04-26,7
10,2017-05-22,7
10,2017-05-23,7
10,2017-05-29,7
10,2017-06-15,7
10,2017-06-19,7
10,2017-06-21,7
10,2017-06-27,7
10,2017-07-03,7
10,2017-07-07,7
10,2017-07-12,7
10,2017-07-20,7
10,2017-07-28,7
10,2017-08-18,7
10,2017-08-25,7
10,2017-09-05,7
10,2017-09-11,7
10,2017-09-29,7
10,2017-10-06,7
10,2017-10-10,7
10,2017-10-16,7
10,2017-11-13,7
10,2017-11-17,7
10,2017-11-23,7
10,2017-12-07,7
10,2017-12-15,7
10,2017-12-22,7
10,2018-01-05,7
10,2018-01-08,7
10,2018-01-18,7
10,2018-01-25,7
10,2018-01-29,7
10,2018-01-31,7
10,2018-02-09,7
10,2018-02-13,7
10,2018-02-15,7
10,2018-02-26,7
10,2018-02-28,7
10,2018-03-12,7
10,2018-03-22,7
10,2018-03-29,7
10,2018-03-30,7
10,2018-04-03,7
10,2018-05-14,7
10,2018-05-24,7
10,2018-05-31,7
10,2018-06-14,7
10,2018-06-27,7
10,2018-07-10,7
10,2018-07-17,7
10,2018-07-19,7
10,2018-07-31,7
10,2018-08-02,7
10,2018-08-14,7
10,2018-08-30,7
10,2018-09-06,7
10,2018-09-25,7
10,2018-10-03,7
10,2018-10-09,7
10,2018-10-11,7
10,2018-10-23,7
10,2018-11-13,7
10,2018-11-19,7
10,2018-11-27,7
10,2018-11-28,7
10,2018-12-24,7
10,2019-01-03,7
10,2019-01-08,7
10,2019-01-15,7
10,2019-01-29,7
10,2019-02-01,7
10,2019-02-11,7
10,2019-02-12,7
10,2019-02-18,7
10,2019-02-28,7
10,2019-03-06,7
10,2019-03-15,7
10,2019-03-18,7
10,2019-03-29,7
10,2019-04-17,7
10,2019-05-09,7
10,2019-05-13,7
10,2019-05-15,7
10,2019-05-17,7
10,2019-05-24,7
10,2019-05-28,7
10,2019-06-11,7
10,2019-06-26,7
10,2019-07-05,7
10,2019-07-22,7
10,2019-08-05,7
10,2019-08-12,7
10,2019-08-14,7
10,2019-08-23,7
10,2019-08-27,7
10,2019-08-28,7
10,2019-08-29,7
10,2019-09-04,7
10,2019-09-27,7
10,2019-10-04,7
10,2019-10-22,7
10,2019-10-25,7
10,2019-11-05,7
10,2019-11-12,7
10,2019-11-14,7
10,2019-11-18,7
10,2019-11-19,7
10,2019-11-20,7
10,2019-11-21,7
10,2019-12-12,7
10,2019-12-19,7
10,2020-01-17,7
10,2020-01-20,7
10,2020-01-23,7
10,2020-01-27,7
10,2020-02-21,7
10,2020-02-25,7
10,2020-02-27,7
10,2020-03-06,7
10,2020-03-16,7
10,2020-04-02,7
10,2020-04-10,7
10,2020-04-30,7
10,2020-05-27,7
10,2020-05-28,7
10,2020-05-29,7
10,2020-06-12,7
10,2020-06-23,7
10,2020-07-09,7
10,2020-07-14,7
10,2020-08-04,7
10,2020-08-05,7
10,2020-08-13,7
10,2020-08-21,7
10,2020-08-25,7
10,2020-08-27,7
10,2020-09-01,7
10,2020-09-02,7
10,2020-10-12,7
10,2020-10-14,7
10,2020-10-16,7
10,2020-10-20,7
10,2020-10-23,7
10,2020-10-27,7
10,2020-10-29,7
10,2020-11-17,7
10,2020-11-19,7
10,2020-11-20,7
10,2020-12-02,7
10,2020-12-16,7
10,2020-12-18,7
10,2020-12-28,7
10,2020-12-31,7
10,2021-01-06,7
10,2021-01-07,7
10,2021-01-14,7
10,2021-01-20,7
10,2021-01-25,7
10,2021-01-27,7
10,2021-02-12,7
10,2021-02-18,7
10,2021-03-05,7
10,2021-03-10,7
10,2021-03-12,7
10,2021-03-25,7
10,2021-03-31,7
10,2021-04-02,7
10,2021-04-08,7
10,2021-05-04,7
10,2021-05-21,7
10,2021-05-28,7
10,2021-06-10,7
10,2021-06-22,7
10,2021-06-28,7
10,2021-07-01,7
10,2021-07-02,7
10,2021-07-12,7
10,2021-07-14,7
10,2021-07-23,7
10,2021-08-24,7
10,2021-09-09,7
10,2021-10-06,7
10,2021-10-08,7
10,2021-10-25,7
10,2021-10-26,7
10,2021-10-28,7
10,2021-11-03,7
10,2021-11-05,7
10,2021-11-10,7
10,2021-11-16,7
10,2021-11-26,7
10,2021-12-06,7
10,2021-12-07,7
10,2021-12-23,7
10,2016-01-04,6
10,2016-01-08,6
10,2016-01-11,6
10,2016-01-21,6
10,2016-01-26,6
10,2016-02-03,6
10,2016-02-08,6
10,2016-02-16,6
10,2016-02-18,6
10,2016-02-22,6
10,2016-03-01,6
10,2016-03-18,6
10,2016-03-23,6
10,2016-03-30,6
10,2016-04-21,6
10,2016-04-26,6
10,2016-04-27,6
10,2016-05-03,6
10,2016-05-17,6
10,2016-05-25,6
10,2016-05-27,6
10,2016-06-02,6
10,2016-06-06,6
10,2016-06-08,6
10,2016-06-22,6
10,2016-06-28,6
10,2016-07-28,6
10,2016-08-12,6
10,2016-08-22,6
10,2016-08-29,6
10,2016-09-01,6
10,2016-09-16,6
10,2016-09-23,6
10,2016-09-28,6
10,2016-09-29,6
10,2016-10-04,6
10,2016-10-17,6
10,2016-10-18,6
10,2016-11-25,6
10,2016-11-30,6
10,2017-01-24,6
10,2017-02-06,6
10,2017-02-09,6
10,2017-02-10,6
10,2017-03-01,6
10,2017-04-13,6
10,2017-04-14,6
10,2017-04-24,6
10,2017-05-02,6
10,2017-05-05,6
10,2017-05-08,6
10,2017-05-19,6
10,2017-06-06,6
10,2017-06-12,6
10,2017-06-26,6
10,2017-07-04,6
10,2017-07-10,6
10,2017-08-07,6
10,2017-08-09,6
10,2017-08-11,6
10,2017-08-22,6
10,2017-09-01,6
10,2017-09-08,6
10,2017-09-17,6
10,2017-10-18,6
10,2017-10-23,6
10,2017-10-26,6
10,2017-10-30,6
10,2017-11-15,6
10,2017-11-24,6
10,2017-11-27,6
10,2017-12-29,6
10,2018-01-16,6
10,2018-01-24,6
10,2018-02-05,6
10,2018-02-07,6
10,2018-02-19,6
10,2018-03-07,6
10,2018-04-06,6
10,2018-04-16,6
10,2018-04-26,6
10,2018-05-04,6
10,2018-05-09,6
10,2018-05-18,6
10,2018-05-30,6
10,2018-06-07,6
10,2018-06-11,6
10,2018-06-26,6
10,2018-06-28,6
10,2018-07-09,6
